,T1115TS003_1o,T1115TS003_2o,T1115TS003_3o,T1115TS003_4o,T1115TS003_5o,T1115TS035_1o,T1115TS035_2o,T1115TS035_3o,T1115TS035_4o,T1115TS035_5o,T1115TS054_1o,T1115TS054_2o,T1115TS054_3o,T1115TS054_4o,T1115TS054_5o,T1115TS071_1o,T1115TS071_2o,T1115TS071_3o,T1115TS071_4o,T1115TS071_5o,T1115TS086_1o,T1115TS086_2o,T1115TS086_3o,T1115TS086_4o,T1115TS086_5o,T1115TS091_1o,T1115TS091_2o,T1115TS091_3o,T1115TS091_4o,T1115TS091_5o,T1115TS098_1o,T1115TS098_2o,T1115TS098_3o,T1115TS098_4o,T1115TS098_5o,T1115TS119_1o,T1115TS119_2o,T1115TS119_3o,T1115TS119_4o,T1115TS119_5o,T1115TS125_1o,T1115TS125_2o,T1115TS125_3o,T1115TS125_4o,T1115TS125_5o,T1115TS131_1o,T1115TS131_2o,T1115TS131_3o,T1115TS131_4o,T1115TS131_5o,T1115TS147_1o,T1115TS147_2o,T1115TS147_3o,T1115TS147_4o,T1115TS147_5o,T1115TS150_1o,T1115TS150_2o,T1115TS150_3o,T1115TS150_4o,T1115TS150_5o,T1115TS158_1o,T1115TS158_2o,T1115TS158_3o,T1115TS158_4o,T1115TS158_5o,T1115TS165_1o,T1115TS165_2o,T1115TS165_3o,T1115TS165_4o,T1115TS165_5o,T1115TS169_1o,T1115TS169_2o,T1115TS169_3o,T1115TS169_4o,T1115TS169_5o,T1115TS180_1o,T1115TS180_2o,T1115TS180_3o,T1115TS180_4o,T1115TS180_5o,T1115TS185_1o,T1115TS185_2o,T1115TS185_3o,T1115TS185_4o,T1115TS185_5o,T1115TS187_1o,T1115TS187_2o,T1115TS187_3o,T1115TS187_4o,T1115TS187_5o,T1115TS188_1o,T1115TS188_2o,T1115TS188_3o,T1115TS188_4o,T1115TS188_5o,T1115TS234_1o,T1115TS239_1o,T1115TS239_2o,T1115TS239_3o,T1115TS239_4o,T1115TS239_5o,T1115TS248_1o,T1115TS248_2o,T1115TS248_3o,T1115TS248_4o,T1115TS248_5o,T1115TS278_1o,T1115TS278_2o,T1115TS278_3o,T1115TS278_4o,T1115TS278_5o,T1115TS288_1o,T1115TS288_2o,T1115TS288_3o,T1115TS288_4o,T1115TS288_5o,T1115TS298_1o,T1115TS298_2o,T1115TS298_3o,T1115TS298_4o,T1115TS298_5o,T1115TS320_1o,T1115TS320_2o,T1115TS320_3o,T1115TS320_4o,T1115TS348_1o,T1115TS348_2o,T1115TS348_3o,T1115TS348_4o,T1115TS348_5o,T1115TS352_1o,T1115TS352_2o,T1115TS352_3o,T1115TS352_4o,T1115TS352_5o,T1115TS360_1o,T1115TS360_2o,T1115TS360_3o,T1115TS360_4o,T1115TS360_5o,T1115TS367_1o,T1115TS367_2o,T1115TS367_3o,T1115TS367_4o,T1115TS367_5o,T1115TS374_1o,T1115TS374_2o,T1115TS374_3o,T1115TS374_4o,T1115TS374_5o,T1115TS385_1o,T1115TS390_1o,T1115TS390_2o,T1115TS390_3o,T1115TS390_4o,T1115TS390_5o,T1115TS397_1o,T1115TS397_2o,T1115TS397_3o,T1115TS397_4o,T1115TS397_5o,T1115TS399_1o,T1115TS399_2o,T1115TS399_3o,T1115TS399_4o,T1115TS399_5o,T1115TS423_1o,T1115TS423_2o,T1115TS423_3o,T1115TS423_4o,T1115TS423_5o,T1115TS439_1o,T1115TS439_2o,T1115TS439_3o,T1115TS439_4o,T1115TS439_5o,T1115TS461_1o,T1115TS462_1o,T1115TS462_2o,T1115TS462_3o,T1115TS462_4o,T1115TS462_5o,T1115TS494_1o,T1115TS494_2o,T1115TS494_3o,T1115TS494_4o,T1115TS494_5o
164,0.13991,0.14749,0.14542,0.13753,0.14019,0.26095,0.25213,0.22982,0.20595,0.17028,0.1902,0.22928,0.49109,1.0,0.19317,0.07223,0.05924,0.05979,0.05599,0.0569,0.14481,0.14215,0.14597,0.14242,0.14202,0.21366,0.2248,0.21621,0.21289,0.21796,0.22076,0.22076,0.07507,0.07507,0.22405,0.28475,0.17916,0.16632,0.17132,0.16854,0.1902,0.22928,0.49109,1.0,0.19317,0.12433,0.1088,0.10727,0.1053,0.11424,0.22392,0.21295,0.14115,0.21152,0.20323,0.22461,0.25719,0.22157,0.21763,0.22586,0.14242,0.14202,0.14327,0.14481,0.14215,0.21028,0.20849,0.21577,0.21028,0.19573,0.22076,0.07507,0.22076,0.07507,0.07507,0.14097,0.1437,0.13024,0.11882,0.10886,0.21701,0.22204,0.21037,0.21418,0.22125,0.09445,0.10447,0.11005,0.10665,0.10836,0.22501,0.22501,0.22501,0.2269,0.22405,0.1703,0.11971,0.09309,0.09993,0.1778,0.09619,0.20561,0.26095,0.25213,0.22982,0.2468,0.09383,0.09393,0.09369,0.22224,0.08123,0.11122,0.09517,0.09479,0.09499,0.09521,0.22406,0.2269,0.2554,0.21997,0.22866,0.20482,0.21866,0.109,0.18679,0.19542,0.19444,0.18579,0.18547,0.18885,0.25002,0.23365,0.23076,0.22057,0.22236,0.12742,0.12579,0.11473,0.13202,0.12698,0.1444,0.14453,0.13959,0.13285,0.13747,0.18767,0.18767,0.19479,0.18874,0.18315,0.06423,0.12882,0.13132,0.13207,0.13087,0.13159,0.23087,0.23983,0.22497,0.2427,0.26281,0.1902,0.22928,0.49109,1.0,0.19317,0.14756,0.14212,0.14016,0.14371,0.15045,0.09993,0.08925,0.09309,0.11859,0.1778,0.13886,0.06057,0.07659,0.07606,0.05859,0.05737,0.21665,0.21647,0.2254,0.22745,0.22437
165,0.16243,0.15828,0.12473,0.1666,0.14934,0.19631,0.17525,0.17677,0.17786,0.15112,0.14111,0.11623,0.16323,0.19317,1.0,0.07554,0.07202,0.0679,0.06841,0.05912,0.16008,0.16184,0.16575,0.14278,0.16537,0.14568,0.23907,0.14374,0.15447,0.14302,0.1686,0.1686,0.10575,0.10575,0.1511,0.14306,0.159,0.14297,0.1612,0.13131,0.14111,0.11623,0.16323,0.19317,1.0,0.12451,0.14626,0.19638,0.23391,0.14482,0.1412,0.16212,0.15063,0.15673,0.16401,0.15505,0.13344,0.21128,0.15801,0.1656,0.14278,0.16537,0.16666,0.16008,0.16184,0.1632,0.15338,0.16195,0.1632,0.1585,0.1686,0.10575,0.1686,0.10575,0.10575,0.15012,0.13289,0.14071,0.15036,0.14948,0.18313,0.17476,0.18183,0.1619,0.17131,0.09121,0.09937,0.10766,0.10402,0.11662,0.17534,0.17534,0.17534,0.1666,0.1511,0.16819,0.13297,0.09022,0.09309,0.10616,0.17474,0.17374,0.19631,0.17525,0.17677,0.19597,0.09651,0.09598,0.06908,0.19415,0.08411,0.11983,0.10581,0.10374,0.10309,0.1117,0.1511,0.16689,0.14218,0.19622,0.14196,0.15433,0.16508,0.18152,0.17449,0.15198,0.15551,0.16403,0.14702,0.16652,0.1428,0.12616,0.12257,0.15652,0.15556,0.13568,0.13395,0.16337,0.10248,0.13865,0.16236,0.1596,0.15671,0.16469,0.15101,0.16306,0.15972,0.17245,0.14971,0.16717,0.06366,0.14683,0.13974,0.14913,0.13924,0.15219,0.18644,0.19624,0.21864,0.17426,0.15187,0.14111,0.11623,0.16323,0.19317,1.0,0.13767,0.17329,0.14668,0.17635,0.1397,0.09309,0.08438,0.09022,0.13486,0.10616,0.16185,0.07487,0.07337,0.0745,0.07378,0.07171,0.19382,0.19848,0.19241,0.23064,0.18526
166,0.58253,0.44883,0.57235,0.57653,0.55592,0.22289,0.29982,0.13832,0.25655,0.29705,0.10441,0.21232,0.1703,0.14756,0.13767,0.10672,0.10342,0.06062,0.10473,0.09287,0.51627,0.51755,0.50964,0.53198,0.56627,0.24597,0.25924,0.24078,0.25479,0.2407,0.3143,0.3143,0.12567,0.12567,0.32077,0.18819,0.25587,0.15627,0.25232,0.14596,0.10441,0.21232,0.1703,0.14756,0.13767,0.34147,0.24893,0.20098,0.18701,0.25976,0.27631,0.14064,0.64234,0.28869,0.258,0.25643,0.22308,0.29062,0.28826,0.28566,0.53198,0.56627,0.55978,0.51627,0.51755,0.29522,0.29973,0.30029,0.29522,0.32231,0.3143,0.12567,0.3143,0.12567,0.12567,0.34793,0.24748,0.27807,0.21741,0.17338,0.36191,0.35544,0.36399,0.35273,0.35592,0.20529,0.22852,0.21254,0.24096,0.20304,0.25986,0.25986,0.25986,0.27221,0.32077,0.22964,0.25737,0.19499,0.20881,0.21175,0.15253,0.2152,0.22289,0.29982,0.13832,0.25857,0.17158,0.17248,0.09534,0.38837,0.15324,0.21847,0.17902,0.17438,0.18068,0.17627,0.32077,0.27191,0.25274,0.27539,0.22694,0.26341,0.27707,0.15359,0.29482,0.28186,0.28408,0.12047,0.12005,0.28226,0.21929,0.20879,0.11753,0.25901,0.25803,0.22964,0.23422,0.19211,0.25519,0.23489,0.52568,0.41622,0.51908,0.57074,0.58663,0.36518,0.3515,0.35931,0.35706,0.3819,0.09775,0.36061,0.38972,0.37914,0.39431,0.3828,0.357,0.34603,0.34728,0.3502,0.2817,0.10441,0.21232,0.1703,0.14756,0.13767,1.0,0.67674,0.52061,0.89105,0.58025,0.20881,0.18382,0.19499,0.25466,0.21175,0.49817,0.0608,0.11417,0.112,0.06066,0.10823,0.3509,0.36077,0.35732,0.34966,0.35404
167,0.59005,0.52606,0.60575,0.4164,0.45112,0.28796,0.36079,0.33963,0.31295,0.42308,0.10761,0.30361,0.15645,0.14212,0.17329,0.10631,0.10007,0.09809,0.10071,0.08932,0.58792,0.60942,0.57305,0.56907,0.57682,0.36908,0.30847,0.34831,0.36868,0.3683,0.39802,0.39802,0.1231,0.1231,0.40205,0.24307,0.31292,0.15019,0.30915,0.14958,0.10761,0.30361,0.15645,0.14212,0.17329,0.39521,0.27796,0.24023,0.21804,0.30112,0.41596,0.16108,0.62478,0.43728,0.37984,0.35659,0.31946,0.34423,0.39263,0.38018,0.56907,0.57682,0.58882,0.58792,0.60942,0.36309,0.35758,0.35684,0.36309,0.43834,0.39802,0.1231,0.39802,0.1231,0.1231,0.33994,0.21888,0.32327,0.24778,0.19654,0.42932,0.42674,0.42956,0.42148,0.42724,0.20481,0.22415,0.21224,0.22833,0.20924,0.36008,0.36008,0.36008,0.36264,0.40205,0.23436,0.31888,0.20481,0.21909,0.29872,0.16146,0.3106,0.28796,0.36079,0.33963,0.32195,0.17036,0.17145,0.077,0.44347,0.15018,0.23952,0.19492,0.19101,0.19762,0.19258,0.40205,0.36263,0.34868,0.35999,0.3506,0.35122,0.37193,0.17692,0.38082,0.43346,0.40193,0.40673,0.44041,0.39705,0.31303,0.13101,0.31821,0.38377,0.37491,0.30783,0.30158,0.22857,0.31955,0.26961,0.60118,0.49858,0.59591,0.41619,0.45011,0.42197,0.42285,0.4299,0.44639,0.46064,0.09478,0.38518,0.34368,0.35443,0.35729,0.35842,0.42263,0.41823,0.41496,0.42727,0.3608,0.10761,0.30361,0.15645,0.14212,0.17329,0.67674,1.0,0.51909,0.79816,0.746,0.21909,0.18406,0.20481,0.28819,0.29872,0.57498,0.11449,0.11393,0.11465,0.11426,0.1081,0.41354,0.4165,0.42277,0.39038,0.39989
168,0.40639,0.37322,0.40799,0.40158,0.4043,0.23464,0.29196,0.1188,0.29523,0.31006,0.09934,0.23497,0.1523,0.14016,0.14668,0.08724,0.08928,0.08607,0.07839,0.07868,0.40937,0.39657,0.39821,0.40803,0.40262,0.24808,0.25704,0.24819,0.24566,0.24737,0.2983,0.2983,0.12341,0.12341,0.29597,0.19699,0.26784,0.1635,0.27355,0.1593,0.09934,0.23497,0.1523,0.14016,0.14668,0.29567,0.26691,0.22171,0.20952,0.25205,0.26438,0.14951,0.43062,0.2952,0.22801,0.25252,0.20418,0.26054,0.27285,0.28152,0.40803,0.40262,0.40164,0.40937,0.39657,0.31888,0.34533,0.33057,0.31888,0.35256,0.2983,0.12341,0.2983,0.12341,0.12341,0.26771,0.19414,0.21376,0.18948,0.14763,0.34536,0.34125,0.35244,0.34938,0.34449,0.18798,0.17701,0.16892,0.18314,0.16809,0.26761,0.26761,0.26761,0.26734,0.29597,0.24601,0.24687,0.20232,0.19483,0.23582,0.16531,0.29693,0.23464,0.29196,0.1188,0.23298,0.13375,0.14915,0.08389,0.33579,0.1627,0.17479,0.18096,0.17776,0.1813,0.17748,0.29597,0.26734,0.24772,0.26461,0.23223,0.21887,0.26235,0.14644,0.2496,0.28441,0.28499,0.28405,0.30602,0.28274,0.21595,0.20146,0.19554,0.26998,0.25694,0.20241,0.18286,0.18595,0.21802,0.20835,0.41166,0.35438,0.39123,0.40323,0.41062,0.34056,0.34454,0.34971,0.35606,0.36693,0.10369,0.28772,0.26006,0.28598,0.29181,0.28833,0.32512,0.31869,0.31324,0.32579,0.28301,0.09934,0.23497,0.1523,0.14016,0.14668,0.52061,0.51909,1.0,0.57638,0.54914,0.19483,0.16703,0.20232,0.23932,0.23582,0.37534,0.09769,0.09775,0.10096,0.09597,0.09325,0.32093,0.32457,0.32698,0.30836,0.33565
169,0.61186,0.47029,0.60508,0.54818,0.51106,0.24885,0.31035,0.29016,0.26945,0.37368,0.09499,0.22981,0.17037,0.14371,0.17635,0.10746,0.10789,0.10332,0.09261,0.09662,0.58147,0.5916,0.57812,0.57486,0.59769,0.27289,0.26698,0.26234,0.27041,0.28934,0.34054,0.34054,0.08294,0.08294,0.35594,0.19984,0.26447,0.15494,0.26935,0.14688,0.09499,0.22981,0.17037,0.14371,0.17635,0.36321,0.25149,0.21222,0.18933,0.27247,0.32,0.17372,0.67281,0.32796,0.2925,0.28277,0.25048,0.30441,0.30827,0.30137,0.57486,0.59769,0.58168,0.58147,0.5916,0.31898,0.32025,0.32103,0.31898,0.3806,0.34054,0.08294,0.34054,0.08294,0.08294,0.34732,0.24068,0.29799,0.22483,0.18145,0.39121,0.3786,0.39126,0.37945,0.38091,0.20455,0.22611,0.20994,0.23158,0.20792,0.28971,0.28971,0.28971,0.29164,0.35594,0.22035,0.26822,0.19938,0.21288,0.22758,0.14951,0.26884,0.24885,0.31035,0.29016,0.27088,0.17289,0.17149,0.08666,0.40188,0.15318,0.22961,0.18525,0.18031,0.18762,0.18313,0.35594,0.29164,0.27201,0.29969,0.26497,0.29012,0.2925,0.15185,0.31857,0.35051,0.34852,0.35564,0.36089,0.3291,0.24438,0.24259,0.24141,0.29302,0.28397,0.24232,0.24397,0.21546,0.2799,0.25012,0.58922,0.44567,0.57513,0.53552,0.56439,0.3759,0.37225,0.3818,0.39421,0.4273,0.10076,0.38503,0.3794,0.37644,0.38622,0.37704,0.38238,0.37233,0.37171,0.37594,0.30839,0.09499,0.22981,0.17037,0.14371,0.17635,0.89105,0.79816,0.57638,1.0,0.66087,0.21288,0.18154,0.19938,0.25896,0.22758,0.52915,0.11343,0.11277,0.1126,0.11341,0.10798,0.37148,0.38667,0.3785,0.36384,0.37714
170,0.5501,0.46516,0.5458,0.41874,0.43848,0.25999,0.32889,0.12908,0.33247,0.39929,0.10022,0.24764,0.1737,0.15045,0.1397,0.09356,0.09441,0.08834,0.09009,0.07506,0.53234,0.54684,0.54173,0.53087,0.52804,0.32006,0.29128,0.30682,0.32546,0.31786,0.34136,0.34136,0.08727,0.08727,0.34071,0.23348,0.32494,0.15587,0.33105,0.15552,0.10022,0.24764,0.1737,0.15045,0.1397,0.36496,0.30094,0.22231,0.20754,0.28343,0.33737,0.15846,0.55655,0.37059,0.31645,0.28614,0.2662,0.28051,0.33799,0.32513,0.53087,0.52804,0.53445,0.53234,0.54684,0.36817,0.36996,0.36343,0.36817,0.38956,0.34136,0.08727,0.34136,0.08727,0.08727,0.31268,0.1975,0.2697,0.19728,0.17087,0.38341,0.3813,0.38199,0.38193,0.38043,0.21504,0.20358,0.1897,0.19922,0.18129,0.29379,0.29379,0.29379,0.29332,0.34071,0.2635,0.29025,0.2064,0.19618,0.28861,0.16463,0.3407,0.25999,0.32889,0.12908,0.25457,0.15091,0.15644,0.0779,0.36564,0.16834,0.19391,0.21128,0.20186,0.20805,0.20358,0.34071,0.29332,0.29442,0.2922,0.2947,0.278,0.32035,0.15142,0.31452,0.32593,0.34716,0.36713,0.3616,0.35014,0.26128,0.26071,0.25851,0.32942,0.32065,0.23861,0.23792,0.20929,0.25219,0.21106,0.54516,0.47876,0.53698,0.41806,0.46133,0.39289,0.40095,0.42049,0.38304,0.37109,0.09831,0.36105,0.33152,0.34124,0.34381,0.34354,0.35857,0.35845,0.35158,0.3611,0.31101,0.10022,0.24764,0.1737,0.15045,0.1397,0.58025,0.746,0.54914,0.66087,1.0,0.19618,0.18609,0.2064,0.26429,0.28861,0.50775,0.10433,0.10438,0.1042,0.10362,0.10068,0.35997,0.3594,0.3695,0.33857,0.35701
171,0.21213,0.21568,0.2058,0.20383,0.20573,0.13734,0.17448,0.15782,0.16397,0.16285,0.06284,0.13895,0.11276,0.09993,0.09309,0.41652,0.40143,0.39313,0.34215,0.31573,0.20987,0.2075,0.20878,0.21055,0.2119,0.18656,0.17453,0.18834,0.18779,0.18673,0.1718,0.1718,0.06298,0.06298,0.16636,0.14408,0.1564,0.12805,0.14244,0.11418,0.06284,0.13895,0.11276,0.09993,0.09309,0.41782,0.38317,0.37964,0.33718,0.41034,0.18731,0.15286,0.2074,0.18861,0.18455,0.17254,0.14903,0.18158,0.17436,0.18319,0.21055,0.2119,0.20942,0.20987,0.2075,0.16858,0.1644,0.17014,0.16858,0.17573,0.1718,0.06298,0.1718,0.06298,0.06298,0.4023,0.30285,0.32913,0.32955,0.29215,0.17873,0.17961,0.1722,0.18247,0.18473,0.75607,0.80454,0.80392,0.81066,0.75948,0.1625,0.1625,0.1625,0.16298,0.16636,0.16529,0.46639,0.87802,1.0,0.20738,0.30616,0.16027,0.13734,0.17448,0.15782,0.17202,0.6753,0.69766,0.1026,0.18621,0.65074,0.50098,0.45339,0.44498,0.49182,0.44258,0.16636,0.16298,0.15365,0.16153,0.14444,0.1852,0.17268,0.28723,0.18456,0.16113,0.16,0.17442,0.17672,0.16919,0.14962,0.14659,0.14515,0.16557,0.16724,0.35237,0.35289,0.36422,0.36243,0.34869,0.20892,0.2118,0.21038,0.20192,0.2002,0.18304,0.18302,0.19237,0.17762,0.17769,0.3579,0.41004,0.39632,0.40396,0.40264,0.40512,0.1787,0.17079,0.17105,0.16929,0.12784,0.06284,0.13895,0.11276,0.09993,0.09309,0.20881,0.21909,0.19483,0.21288,0.19618,1.0,0.80319,0.87802,0.44035,0.20738,0.21083,0.45771,0.45583,0.45649,0.45123,0.40057,0.18357,0.18028,0.18069,0.18108,0.17639
172,0.18295,0.18506,0.18569,0.18274,0.18408,0.11727,0.15032,0.13732,0.14255,0.13524,0.05152,0.11945,0.10375,0.08925,0.08438,0.42018,0.41111,0.37312,0.36245,0.27439,0.18527,0.18585,0.18646,0.18488,0.18563,0.1585,0.11777,0.16191,0.15193,0.15059,0.1448,0.1448,0.06023,0.06023,0.14325,0.13398,0.13925,0.12297,0.12799,0.10532,0.05152,0.11945,0.10375,0.08925,0.08438,0.36083,0.33588,0.31314,0.27229,0.34704,0.15936,0.12056,0.18416,0.15817,0.15446,0.1468,0.12637,0.1575,0.14406,0.154,0.18488,0.18563,0.1854,0.18527,0.18585,0.15112,0.14945,0.15133,0.15112,0.1532,0.1448,0.06023,0.1448,0.06023,0.06023,0.35229,0.26936,0.29189,0.28504,0.24457,0.15368,0.15285,0.1463,0.1565,0.1568,0.71305,0.74203,0.68623,0.73088,0.62653,0.13839,0.13839,0.13839,0.13846,0.14325,0.15057,0.39937,0.81129,0.80319,0.21812,0.26136,0.14322,0.11727,0.15032,0.13732,0.14861,0.70558,0.72445,0.08934,0.15903,0.71708,0.47461,0.45992,0.45315,0.46301,0.45469,0.14325,0.13846,0.13368,0.13606,0.12471,0.15558,0.14501,0.22708,0.15446,0.14041,0.13975,0.14642,0.14995,0.14171,0.12455,0.11947,0.1182,0.13456,0.13681,0.29629,0.29806,0.30156,0.31093,0.29397,0.1849,0.18553,0.18582,0.18237,0.18286,0.15941,0.16083,0.16711,0.15808,0.15883,0.41921,0.36744,0.35634,0.35794,0.35675,0.35793,0.15119,0.14445,0.14682,0.14202,0.10724,0.05152,0.11945,0.10375,0.08925,0.08438,0.18382,0.18406,0.16703,0.18154,0.18609,0.80319,1.0,0.81129,0.3811,0.21812,0.18155,0.4664,0.47857,0.46986,0.47434,0.43966,0.15625,0.15471,0.15208,0.15394,0.15345
173,0.19735,0.19667,0.19147,0.19248,0.19323,0.12525,0.15998,0.15115,0.16019,0.14947,0.06184,0.12318,0.10317,0.09309,0.09022,0.38162,0.36917,0.32265,0.31937,0.32809,0.19533,0.19328,0.19635,0.19576,0.19751,0.16525,0.12619,0.16874,0.16344,0.16783,0.15923,0.15923,0.05674,0.05674,0.15462,0.14187,0.15736,0.13839,0.14784,0.12233,0.06184,0.12318,0.10317,0.09309,0.09022,0.37425,0.38614,0.33802,0.30031,0.38074,0.17159,0.13432,0.19695,0.16247,0.16743,0.15504,0.1344,0.16323,0.15325,0.16371,0.19576,0.19751,0.19673,0.19533,0.19328,0.16414,0.16106,0.16939,0.16414,0.16283,0.15923,0.05674,0.15923,0.05674,0.05674,0.37332,0.28046,0.30275,0.30381,0.2627,0.16456,0.1625,0.15698,0.16819,0.16931,0.82742,0.77565,0.71975,0.78214,0.6726,0.14797,0.14797,0.14797,0.14807,0.15462,0.17355,0.42611,1.0,0.87802,0.20476,0.31973,0.16113,0.12525,0.15998,0.15115,0.15425,0.63324,0.65053,0.07576,0.16814,0.68762,0.45207,0.46476,0.4554,0.53387,0.45287,0.15462,0.14807,0.14007,0.14658,0.12919,0.16808,0.15705,0.25058,0.16743,0.14508,0.1441,0.15617,0.15738,0.15341,0.1345,0.13137,0.13056,0.1459,0.1498,0.31908,0.31973,0.32703,0.33105,0.31667,0.19504,0.19586,0.19532,0.18394,0.18951,0.16534,0.16635,0.17277,0.16115,0.16219,0.40618,0.38822,0.36641,0.38089,0.37717,0.38234,0.16375,0.15519,0.15467,0.1538,0.11484,0.06184,0.12318,0.10317,0.09309,0.09022,0.19499,0.20481,0.20232,0.19938,0.2064,0.87802,0.81129,1.0,0.4038,0.20476,0.19752,0.42196,0.42142,0.4187,0.41805,0.38034,0.16491,0.1634,0.16308,0.16253,0.15667
174,0.27954,0.31628,0.29218,0.24653,0.25923,0.2377,0.28042,0.09119,0.26347,0.22458,0.10937,0.22646,0.16226,0.11859,0.13486,0.21934,0.21565,0.1799,0.19357,0.18467,0.27033,0.29244,0.29677,0.29079,0.27887,0.33513,0.28523,0.33536,0.3347,0.33606,0.31851,0.31851,0.08506,0.08506,0.31789,0.24151,0.25385,0.13438,0.23468,0.11792,0.10937,0.22646,0.16226,0.11859,0.13486,0.67712,0.6128,0.50259,0.4326,0.56257,0.32943,0.19665,0.28164,0.3604,0.34422,0.34676,0.26841,0.3378,0.32654,0.36324,0.29079,0.27887,0.28245,0.27033,0.29244,0.28843,0.27529,0.2852,0.28843,0.27371,0.31851,0.08506,0.31851,0.08506,0.08506,0.49221,0.34275,0.49367,0.49233,0.4556,0.29759,0.30427,0.28899,0.29659,0.30645,0.39503,0.41755,0.46142,0.42141,0.45254,0.31728,0.31728,0.31728,0.31782,0.31789,0.19396,0.92895,0.4038,0.44035,0.36415,0.41126,0.26185,0.2377,0.28042,0.09119,0.30222,0.33313,0.32499,0.12588,0.2852,0.31098,0.45216,0.40491,0.39754,0.40838,0.39467,0.31798,0.31782,0.30826,0.31044,0.26751,0.32842,0.35807,0.36862,0.35023,0.30735,0.29792,0.3098,0.31556,0.3076,0.26847,0.26102,0.25783,0.31053,0.31749,0.58664,0.55698,0.57213,0.57263,0.52238,0.29541,0.30312,0.29687,0.24519,0.25643,0.24944,0.24912,0.26584,0.25884,0.22867,0.19969,0.52446,0.45053,0.47729,0.4543,0.48619,0.29656,0.29359,0.28624,0.28404,0.21226,0.10937,0.22646,0.16226,0.11859,0.13486,0.25466,0.28819,0.23932,0.25896,0.26429,0.44035,0.3811,0.4038,1.0,0.36415,0.29578,0.22476,0.22397,0.22541,0.22257,0.21207,0.30056,0.28542,0.29312,0.28714,0.24969
175,0.24604,0.27343,0.2555,0.19577,0.21926,0.09392,0.15403,0.14781,0.13596,0.36298,0.15116,0.2248,0.23184,0.1778,0.10616,0.12388,0.11462,0.11092,0.10728,0.11397,0.25583,0.2589,0.26819,0.26186,0.25681,0.4229,0.23205,0.41875,0.43654,0.42603,0.4189,0.4189,0.06721,0.06721,0.41915,0.25563,0.23776,0.15338,0.15079,0.15369,0.15116,0.2248,0.23184,0.1778,0.10616,0.44511,0.34131,0.29122,0.26014,0.36182,0.44674,0.14338,0.22731,0.3917,0.39787,0.37708,0.38971,0.1943,0.46072,0.45292,0.26186,0.25681,0.25627,0.25583,0.2589,0.37591,0.38915,0.38598,0.37591,0.46469,0.4189,0.06721,0.4189,0.06721,0.06721,0.31384,0.25917,0.39523,0.31618,0.29821,0.41305,0.39748,0.43098,0.43301,0.3993,0.21038,0.21197,0.21268,0.21046,0.21944,0.4175,0.4175,0.4175,0.41863,0.41915,0.10762,0.36456,0.20476,0.20738,1.0,0.22357,0.13913,0.09392,0.15403,0.14781,0.27826,0.17976,0.18021,0.09695,0.286,0.16296,0.23662,0.23154,0.23821,0.22964,0.23115,0.41915,0.41863,0.40744,0.42109,0.4357,0.36281,0.34668,0.26194,0.3186,0.4705,0.47075,0.47066,0.47071,0.45916,0.38785,0.37409,0.37133,0.43953,0.44258,0.43461,0.40321,0.30798,0.43385,0.37956,0.25851,0.26504,0.25497,0.19291,0.18819,0.46162,0.46174,0.46188,0.46652,0.47035,0.12251,0.4037,0.31414,0.33681,0.32584,0.33091,0.27263,0.2876,0.26701,0.3341,0.34913,0.15116,0.2248,0.23184,0.1778,0.10616,0.21175,0.29872,0.23582,0.22758,0.28861,0.20738,0.21812,0.20476,0.36415,1.0,0.25649,0.1229,0.12348,0.12384,0.12365,0.12163,0.3038,0.30372,0.31092,0.20046,0.34464
